"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL11 (FI) MRPS30","true",,"MRPL11 (FI) MRPS30"
"FI","complex; input","-","1.0",,"NUP62 (FI) NUP93","true",,"NUP62 (FI) NUP93"
"FI","complex; input","-","1.0",,"DDX23 (FI) SRRT","true",,"DDX23 (FI) SRRT"
"FI","complex; input","-","1.0",,"NUP107 (FI) NUP35","true",,"NUP107 (FI) NUP35"
"FI","predicted","-","0.9",,"HSP90AA1 (FI) TRIM25","true",,"HSP90AA1 (FI) TRIM25"
"FI","complex","-","1.0",,"EMG1 (FI) WDR3","true",,"EMG1 (FI) WDR3"
"FI","complex; input","-","1.0",,"PRPF3 (FI) SRRT","true",,"PRPF3 (FI) SRRT"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL19 (FI) MRPS30","true",,"MRPL19 (FI) MRPS30"
"FI","complex","-","1.0",,"FIP1L1 (FI) SRRT","true",,"FIP1L1 (FI) SRRT"
"FI","complex; input","-","1.0",,"ITGAM (FI) LPA","true",,"ITGAM (FI) LPA"
"FI","complex","-","1.0",,"EMG1 (FI) KRR1","true",,"EMG1 (FI) KRR1"
"FI","complex; input","-","1.0",,"NUP62 (FI) NUP88","true",,"NUP62 (FI) NUP88"
"FI","complex; input","-","1.0",,"MCM3 (FI) MCM7","true",,"MCM3 (FI) MCM7"
"FI","predicted","-","0.94",,"HSP90AA1 (FI) RPAP3","true",,"HSP90AA1 (FI) RPAP3"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) RRP9","true",,"HEATR1 (FI) RRP9"
"FI","complex; input","-","1.0",,"MCM3 (FI) MCM6","true",,"MCM3 (FI) MCM6"
"FI","complex; input","-","1.0",,"ITGAM (FI) LAMC1","true",,"ITGAM (FI) LAMC1"
"FI","complex; input","-","1.0",,"MCM3 (FI) MCM5","true",,"MCM3 (FI) MCM5"
"FI","activated by; complex; input","<-","1.0",,"EMG1 (FI) WDR75","true",,"EMG1 (FI) WDR75"
"FI","complex; input","-","1.0",,"MCM3 (FI) MCM4","true",,"MCM3 (FI) MCM4"
"FI","predicted","-","0.9",,"PNO1 (FI) RRP12","true",,"PNO1 (FI) RRP12"
"FI","predicted","-","0.92",,"DHX9 (FI) SRPK1","true",,"DHX9 (FI) SRPK1"
"FI","predicted","-","0.9",,"CHD4 (FI) HSPA8","true",,"CHD4 (FI) HSPA8"
"FI","complex; input","-","1.0",,"CCNK (FI) CDK7","true",,"CCNK (FI) CDK7"
"FI","activate","->","1.0",,"RBM28 (FI) UTP14A","true",,"RBM28 (FI) UTP14A"
"FI","PPrel: activated by; PPrel: activation; complex; input; reaction","<->","1.0",,"C5 (FI) C8A","true",,"C5 (FI) C8A"
"FI","PPrel: activated by; PPrel: activation; complex; input; reaction","<->","1.0",,"C5 (FI) C8B","true",,"C5 (FI) C8B"
"FI","complex","-","1.0",,"CPSF3 (FI) FIP1L1","true",,"CPSF3 (FI) FIP1L1"
"FI","complex; input","-","1.0",,"NUP107 (FI) NUP43","true",,"NUP107 (FI) NUP43"
"FI","activated by; catalyzed by; reaction","<-","1.0",,"MMP3 (FI) PLG","true",,"MMP3 (FI) PLG"
"FI","activate; activated by; catalyzed by","<->","1.0",,"WDR43 (FI) XRN2","true",,"WDR43 (FI) XRN2"
"FI","activated by; input","<-","1.0",,"THOC2 (FI) TPR","true",,"THOC2 (FI) TPR"
"FI","complex","-","1.0",,"CKAP5 (FI) TUBA4A","true",,"CKAP5 (FI) TUBA4A"
"FI","complex; input","-","1.0",,"PRPF8 (FI) SMU1","true",,"PRPF8 (FI) SMU1"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPL13A (FI) RPS4X","true",,"RPL13A (FI) RPS4X"
"FI","complex","-","1.0",,"PWP2 (FI) WDR3","true",,"PWP2 (FI) WDR3"
"FI","inhibite","-|","1.0",,"INPP5D (FI) RAF1","true",,"INPP5D (FI) RAF1"
"FI","PPrel: activated by; PPrel: activation; complex; input; reaction","<->","1.0",,"C5 (FI) C8G","true",,"C5 (FI) C8G"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) NOP58","true",,"EXOSC9 (FI) NOP58"
"FI","predicted","-","0.91",,"HCFC1 (FI) MKI67","true",,"HCFC1 (FI) MKI67"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) NOP56","true",,"EXOSC9 (FI) NOP56"
"FI","predicted","-","0.96",,"EFTUD2 (FI) SART3","true",,"EFTUD2 (FI) SART3"
"FI","complex","-","1.0",,"DDX5 (FI) FIP1L1","true",,"DDX5 (FI) FIP1L1"
"FI","activate","->","1.0",,"NIP7 (FI) PWP2","true",,"NIP7 (FI) PWP2"
"FI","activate; complex; input","->","1.0",,"NOL6 (FI) PDCD11","true",,"NOL6 (FI) PDCD11"
"FI","expression regulated by","<-","1.0",,"BAZ1B (FI) NFYB","true",,"BAZ1B (FI) NFYB"
"FI","PPrel: activated by; complex; input","<-","1.0",,"ITGB3 (FI) LAMC1","true",,"ITGB3 (FI) LAMC1"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL33","true",,"MRPL13 (FI) MRPL33"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL11 (FI) MRPS17","true",,"MRPL11 (FI) MRPS17"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL19 (FI) MRPS17","true",,"MRPL19 (FI) MRPS17"
"FI","complex; input","-","1.0",,"DDX5 (FI) SMU1","true",,"DDX5 (FI) SMU1"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL37","true",,"MRPL13 (FI) MRPL37"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL38","true",,"MRPL13 (FI) MRPL38"
"FI","catalyzed by; complex; input","<-","1.0",,"RBM22 (FI) SF3B3","true",,"RBM22 (FI) SF3B3"
"FI","predicted","-","0.95",,"RRP12 (FI) RSL1D1","true",,"RRP12 (FI) RSL1D1"
"FI","complex; input","-","1.0",,"DDB1 (FI) USP7","true",,"DDB1 (FI) USP7"
"FI","predicted","-","0.91",,"BZW1 (FI) CDC5L","true",,"BZW1 (FI) CDC5L"
"FI","complex","-","1.0",,"TUBB4A (FI) TUBB4B","true",,"TUBB4A (FI) TUBB4B"
"FI","complex; input","-","1.0",,"EIF3B (FI) RPS4X","true",,"EIF3B (FI) RPS4X"
"FI","predicted","-","0.99",,"DDX27 (FI) PDCD11","true",,"DDX27 (FI) PDCD11"
"FI","complex; input","-","1.0",,"NUP107 (FI) NUP153","true",,"NUP107 (FI) NUP153"
"FI","PPrel: activated by","<-","1.0",,"ARAF (FI) RAP1A","true",,"ARAF (FI) RAP1A"
"FI","predicted","-","0.9",,"DHX15 (FI) NOL6","true",,"DHX15 (FI) NOL6"
"FI","activated by; catalyze; complex; input","<->","1.0",,"CHEK2 (FI) NBN","true",,"CHEK2 (FI) NBN"
"FI","complex; input","-","1.0",,"CAPZB (FI) SPTAN1","true",,"CAPZB (FI) SPTAN1"
"FI","activate","->","1.0",,"RPS5 (FI) RRP9","true",,"RPS5 (FI) RRP9"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL22","true",,"MRPL13 (FI) MRPL22"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) PLRG1","true",,"DHX15 (FI) PLRG1"
"FI","predicted","-","0.91",,"HEATR1 (FI) SMARCA5","true",,"HEATR1 (FI) SMARCA5"
"FI","predicted","-","0.91",,"FGA (FI) HRG","true",,"FGA (FI) HRG"
"FI","complex","-","1.0",,"DDX46 (FI) SF3B3","true",,"DDX46 (FI) SF3B3"
"FI","activated by; catalyzed by","<-","1.0",,"WDR3 (FI) XRN2","true",,"WDR3 (FI) XRN2"
"FI","predicted","-","0.92",,"COL4A1 (FI) NID2","true",,"COL4A1 (FI) NID2"
"FI","predicted","-","0.91",,"CDC5L (FI) FRG1","true",,"CDC5L (FI) FRG1"
"FI","complex; input","-","1.0",,"GSPT1 (FI) RPS4X","true",,"GSPT1 (FI) RPS4X"
"FI","predicted","-","0.9",,"KRR1 (FI) NOP2","true",,"KRR1 (FI) NOP2"
"FI","predicted","-","0.9",,"MATR3 (FI) PRKDC","true",,"MATR3 (FI) PRKDC"
"FI","complex; input","-","1.0",,"APOA1 (FI) CD36","true",,"APOA1 (FI) CD36"
"FI","PPrel: activated by; complex; input","<-","1.0",,"ITGB3 (FI) LAMA4","true",,"ITGB3 (FI) LAMA4"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPS21 (FI) RPS4X","true",,"RPS21 (FI) RPS4X"
"FI","complex","-","1.0",,"MRPS2 (FI) PTCD3","true",,"MRPS2 (FI) PTCD3"
"FI","catalyze; complex; input","->","1.0",,"NUP107 (FI) RANBP2","true",,"NUP107 (FI) RANBP2"
"FI","predicted","-","0.92",,"CKAP5 (FI) TPR","true",,"CKAP5 (FI) TPR"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPL13A (FI) RPS21","true",,"RPL13A (FI) RPS21"
"FI","complex; input","-","1.0",,"BAZ2A (FI) SIN3A","true",,"BAZ2A (FI) SIN3A"
"FI","PPrel: activated by","<-","1.0",,"ITGB3 (FI) LAMB4","true",,"ITGB3 (FI) LAMB4"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL46 (FI) MRPS17","true",,"MRPL46 (FI) MRPS17"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL43","true",,"MRPL13 (FI) MRPL43"
"FI","activate","->","1.0",,"BOP1 (FI) NOC4L","true",,"BOP1 (FI) NOC4L"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL46","true",,"MRPL13 (FI) MRPL46"
"FI","complex; input","-","1.0",,"RFC2 (FI) TRIM25","true",,"RFC2 (FI) TRIM25"
"FI","predicted","-","0.93",,"DDX10 (FI) NOP56","true",,"DDX10 (FI) NOP56"
"FI","catalyzed by; complex; input","<-","1.0",,"DDX46 (FI) HNRNPU","true",,"DDX46 (FI) HNRNPU"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL33 (FI) MRPS17","true",,"MRPL33 (FI) MRPS17"
"FI","complex","-","1.0",,"LAMA4 (FI) LAMC1","true",,"LAMA4 (FI) LAMC1"
"FI","PPrel: activation; complex; input","->","1.0",,"C8A (FI) C8B","true",,"C8A (FI) C8B"
"FI","complex; input","-","1.0",,"ITGAM (FI) KNG1","true",,"ITGAM (FI) KNG1"
"FI","activated by; catalyze; catalyzed by; complex; input; reaction","<->","1.0",,"BRAF (FI) RAF1","true",,"BRAF (FI) RAF1"
"FI","predicted","-","0.89",,"DDB1 (FI) SNRNP200","true",,"DDB1 (FI) SNRNP200"
"FI","PPrel: activation; complex; input","->","1.0",,"C8A (FI) C8G","true",,"C8A (FI) C8G"
"FI","complex; input","-","1.0",,"RPL7A (FI) UPF1","true",,"RPL7A (FI) UPF1"
"FI","catalyzed by; complex; input","<-","1.0",,"DDX46 (FI) HNRNPC","true",,"DDX46 (FI) HNRNPC"
"FI","complex; input","-","1.0",,"NUP133 (FI) SMC1A","true",,"NUP133 (FI) SMC1A"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) HNRNPU","true",,"EFTUD2 (FI) HNRNPU"
"FI","predicted","-","0.91",,"FGB (FI) FN1","true",,"FGB (FI) FN1"
"FI","complex","-","1.0",,"DDX23 (FI) PRPF3","true",,"DDX23 (FI) PRPF3"
"FI","complex","-","1.0",,"MRPL1 (FI) MRPL9","true",,"MRPL1 (FI) MRPL9"
"FI","complex; input","-","1.0",,"POLR2B (FI) RBM42","true",,"POLR2B (FI) RBM42"
"FI","complex","-","1.0",,"DDX23 (FI) PRPF6","true",,"DDX23 (FI) PRPF6"
"FI","catalyzed by; complex; input","<-","1.0",,"DDX46 (FI) POLR2B","true",,"DDX46 (FI) POLR2B"
"FI","complex","-","1.0",,"PDCD11 (FI) WDR3","true",,"PDCD11 (FI) WDR3"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) PUF60","true",,"EFTUD2 (FI) PUF60"
"FI","predicted","-","0.89",,"MCM2 (FI) TUBA1B","true",,"MCM2 (FI) TUBA1B"
"FI","catalyze","->","1.0",,"NUP98 (FI) TOP2A","true",,"NUP98 (FI) TOP2A"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) POLR2B","true",,"DHX15 (FI) POLR2B"
"FI","complex","-","1.0",,"HSP90AA1 (FI) TUBB4B","true",,"HSP90AA1 (FI) TUBB4B"
"FI","complex","-","1.0",,"HSP90AA1 (FI) TUBB4A","true",,"HSP90AA1 (FI) TUBB4A"
"FI","complex","-","1.0",,"DDX23 (FI) PRPF8","true",,"DDX23 (FI) PRPF8"
"FI","complex","-","1.0",,"RBM42 (FI) SNRNP200","true",,"RBM42 (FI) SNRNP200"
"FI","catalyzed by; input","<-","1.0",,"PLRG1 (FI) SMU1","true",,"PLRG1 (FI) SMU1"
"FI","catalyzed by","<-","1.0",,"RPL13A (FI) SPCS2","true",,"RPL13A (FI) SPCS2"
"FI","complex","-","1.0",,"DDX23 (FI) FIP1L1","true",,"DDX23 (FI) FIP1L1"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) NOP56","true",,"HEATR1 (FI) NOP56"
"FI","predicted","-","0.94",,"DDX21 (FI) RRP12","true",,"DDX21 (FI) RRP12"
"FI","predicted","-","0.9",,"EPB41L2 (FI) TPR","true",,"EPB41L2 (FI) TPR"
"FI","predicted","-","0.93",,"DHX9 (FI) RANBP2","true",,"DHX9 (FI) RANBP2"
"FI","complex","-","1.0",,"NUP62 (FI) RANGAP1","true",,"NUP62 (FI) RANGAP1"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) NOP58","true",,"HEATR1 (FI) NOP58"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) HNRNPC","true",,"EFTUD2 (FI) HNRNPC"
"FI","predicted","-","0.91",,"SMARCA5 (FI) SRRT","true",,"SMARCA5 (FI) SRRT"
"FI","predicted","-","0.93",,"KRR1 (FI) MRTO4","true",,"KRR1 (FI) MRTO4"
"FI","complex","-","1.0",,"PRPF8 (FI) SNRNP200","true",,"PRPF8 (FI) SNRNP200"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL33 (FI) MRPS30","true",,"MRPL33 (FI) MRPS30"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPL13A (FI) RPS5","true",,"RPL13A (FI) RPS5"
"FI","catalyze; complex; input","->","1.0",,"HNRNPU (FI) HSPA8","true",,"HNRNPU (FI) HSPA8"
"FI","PPrel: activated by; complex; input; reaction","<-","1.0",,"C7 (FI) C8A","true",,"C7 (FI) C8A"
"FI","PPrel: activated by; complex; input; reaction","<-","1.0",,"C7 (FI) C8B","true",,"C7 (FI) C8B"
"FI","PPrel: activated by; complex; input; reaction","<-","1.0",,"C7 (FI) C8G","true",,"C7 (FI) C8G"
"FI","catalyze; complex; input","->","1.0",,"DHX9 (FI) HSPA8","true",,"DHX9 (FI) HSPA8"
"FI","complex; input","-","1.0",,"F12 (FI) SERPING1","true",,"F12 (FI) SERPING1"
"FI","activated by; complex; input","<-","1.0",,"MPHOSPH10 (FI) NOL6","true",,"MPHOSPH10 (FI) NOL6"
"FI","complex; inhibit; input","-|","1.0",,"CD14 (FI) FADD","true",,"CD14 (FI) FADD"
"FI","predicted","-","0.91",,"HNRNPU (FI) ILF2","true",,"HNRNPU (FI) ILF2"
"FI","predicted","-","0.9",,"HSPD1 (FI) RANBP2","true",,"HSPD1 (FI) RANBP2"
"FI","complex","-","1.0",,"PRPF3 (FI) PRPF8","true",,"PRPF3 (FI) PRPF8"
"FI","predicted","-","0.94",,"PDS5A (FI) TUBA1B","true",,"PDS5A (FI) TUBA1B"
"FI","complex; input","-","1.0",,"NUP107 (FI) NUP133","true",,"NUP107 (FI) NUP133"
"FI","catalyze; complex; input","->","1.0",,"DDX5 (FI) SF3B3","true",,"DDX5 (FI) SF3B3"
"FI","complex","-","1.0",,"PRPF3 (FI) PRPF6","true",,"PRPF3 (FI) PRPF6"
"FI","complex","-","1.0",,"PUF60 (FI) SNRPA1","true",,"PUF60 (FI) SNRPA1"
"FI","predicted","-","0.9",,"FASN (FI) HSD17B4","true",,"FASN (FI) HSD17B4"
"FI","complex; input","-","1.0",,"SIN3A (FI) TBL1XR1","true",,"SIN3A (FI) TBL1XR1"
"FI","complex; input","-","1.0",,"PRPF6 (FI) SNRPA1","true",,"PRPF6 (FI) SNRPA1"
"FI","reaction","-","1.0",,"RBM28 (FI) XRN2","true",,"RBM28 (FI) XRN2"
"FI","complex; input","-","1.0",,"HNRNPU (FI) SNRNP200","true",,"HNRNPU (FI) SNRNP200"
"FI","predicted","-","0.94",,"PDS5A (FI) TUBA1C","true",,"PDS5A (FI) TUBA1C"
"FI","predicted","-","0.92",,"DHX9 (FI) LRPPRC","true",,"DHX9 (FI) LRPPRC"
"FI","complex","-","1.0",,"PRPF6 (FI) SNRNP200","true",,"PRPF6 (FI) SNRNP200"
"FI","predicted","-","0.94",,"COL5A2 (FI) POSTN","true",,"COL5A2 (FI) POSTN"
"FI","complex; input","-","1.0",,"CDK7 (FI) SSRP1","true",,"CDK7 (FI) SSRP1"
"FI","complex","-","1.0",,"MRPS7 (FI) PTCD3","true",,"MRPS7 (FI) PTCD3"
"FI","predicted","-","0.96",,"MCM3 (FI) RFC4","true",,"MCM3 (FI) RFC4"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP98","true",,"NUP133 (FI) NUP98"
"FI","complex; input","-","1.0",,"GFM1 (FI) MRPS17","true",,"GFM1 (FI) MRPS17"
"FI","complex","-","1.0",,"PRPF3 (FI) SNRNP200","true",,"PRPF3 (FI) SNRNP200"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP93","true",,"NUP133 (FI) NUP93"
"FI","complex; input","-","1.0",,"ITGAM (FI) LAMB4","true",,"ITGAM (FI) LAMB4"
"FI","complex","-","1.0",,"MRPS18B (FI) MRPS30","true",,"MRPS18B (FI) MRPS30"
"FI","complex","-","1.0",,"CPSF3 (FI) DDX23","true",,"CPSF3 (FI) DDX23"
"FI","complex; input","-","1.0",,"PRKDC (FI) XRCC5","true",,"PRKDC (FI) XRCC5"
"FI","complex; input","-","1.0",,"PRKDC (FI) XRCC6","true",,"PRKDC (FI) XRCC6"
"FI","predicted","-","0.89",,"BOP1 (FI) RRS1","true",,"BOP1 (FI) RRS1"
"FI","predicted","-","0.89",,"MCM6 (FI) RNASEH2A","true",,"MCM6 (FI) RNASEH2A"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) NOC4L","true",,"HEATR1 (FI) NOC4L"
"FI","predicted","-","0.9",,"DDB1 (FI) SMARCA5","true",,"DDB1 (FI) SMARCA5"
"FI","activated by; catalyze","<->","1.0",,"F13A1 (FI) FGB","true",,"F13A1 (FI) FGB"
"FI","activate; input","->","1.0",,"NUP62 (FI) THOC2","true",,"NUP62 (FI) THOC2"
"FI","activated by","<-","1.0",,"NOC4L (FI) RBM28","true",,"NOC4L (FI) RBM28"
"FI","activated by; catalyze","<->","1.0",,"F13A1 (FI) FGG","true",,"F13A1 (FI) FGG"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) NOC4L","true",,"EXOSC9 (FI) NOC4L"
"FI","complex; input","-","1.0",,"ITGAM (FI) LAMA4","true",,"ITGAM (FI) LAMA4"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP88","true",,"NUP133 (FI) NUP88"
"FI","predicted","-","0.98",,"EBNA1BP2 (FI) GTPBP4","true",,"EBNA1BP2 (FI) GTPBP4"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) HEATR1","true",,"EXOSC2 (FI) HEATR1"
"FI","predicted","-","0.96",,"DDX21 (FI) GTPBP4","true",,"DDX21 (FI) GTPBP4"
"FI","activated by; catalyze","<->","1.0",,"F13A1 (FI) FGA","true",,"F13A1 (FI) FGA"
"FI","catalyzed by; complex; input","<-","1.0",,"CDC5L (FI) SNRNP200","true",,"CDC5L (FI) SNRNP200"
"FI","input","-","1.0",,"FGG (FI) PLG","true",,"FGG (FI) PLG"
"FI","predicted","-","0.92",,"EFTUD2 (FI) MYBBP1A","true",,"EFTUD2 (FI) MYBBP1A"
"FI","complex; input","-","1.0",,"MFAP5 (FI) VTN","true",,"MFAP5 (FI) VTN"
"FI","catalyze; complex; input","->","1.0",,"LIG1 (FI) RFC4","true",,"LIG1 (FI) RFC4"
"FI","complex; input","-","1.0",,"GSPT1 (FI) RPL13A","true",,"GSPT1 (FI) RPL13A"
"FI","catalyze; complex; input","->","1.0",,"LIG1 (FI) RFC2","true",,"LIG1 (FI) RFC2"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) SF3B3","true",,"EFTUD2 (FI) SF3B3"
"FI","predicted","-","0.89",,"DDX23 (FI) NOP2","true",,"DDX23 (FI) NOP2"
"FI","predicted","-","0.9",,"C1QA (FI) CD14","true",,"C1QA (FI) CD14"
"FI","complex","-","1.0",,"CPSF3 (FI) DDX46","true",,"CPSF3 (FI) DDX46"
"FI","activate","->","1.0",,"BOP1 (FI) RRP9","true",,"BOP1 (FI) RRP9"
"FI","catalyze","->","1.0",,"NUP35 (FI) XPOT","true",,"NUP35 (FI) XPOT"
"FI","complex; input","-","1.0",,"SEC22B (FI) SURF4","true",,"SEC22B (FI) SURF4"
"FI","catalyze","->","1.0",,"F2 (FI) IGFALS","true",,"F2 (FI) IGFALS"
"FI","complex","-","1.0",,"PSMC2 (FI) PSMD13","true",,"PSMC2 (FI) PSMD13"
"FI","predicted","-","0.94",,"MYBBP1A (FI) NOP2","true",,"MYBBP1A (FI) NOP2"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) POLR2B","true",,"EFTUD2 (FI) POLR2B"
"FI","activate","->","1.0",,"BOP1 (FI) NOP56","true",,"BOP1 (FI) NOP56"
"FI","complex","-","1.0",,"FGB (FI) FGG","true",,"FGB (FI) FGG"
"FI","activate","->","1.0",,"BOP1 (FI) NOP58","true",,"BOP1 (FI) NOP58"
"FI","catalyzed by; complex; input","<-","1.0",,"PLRG1 (FI) POLR2B","true",,"PLRG1 (FI) POLR2B"
"FI","PPrel: inhibited by","|-","1.0",,"F12 (FI) SERPINC1","true",,"F12 (FI) SERPINC1"
"FI","activate; inhibit; inhibited by; reaction","|-","1.0",,"TFDP1 (FI) TFDP2","false",,"TFDP1 (FI) TFDP2"
"FI","complex","-","1.0",,"EFTUD2 (FI) FIP1L1","true",,"EFTUD2 (FI) FIP1L1"
"FI","complex","-","1.0",,"MPHOSPH10 (FI) NOC4L","true",,"MPHOSPH10 (FI) NOC4L"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP54","true",,"NUP133 (FI) NUP54"
"FI","catalyze","->","1.0",,"NUP133 (FI) XPOT","true",,"NUP133 (FI) XPOT"
"FI","complex","-","1.0",,"CPSF3 (FI) SF3B3","true",,"CPSF3 (FI) SF3B3"
"FI","complex","-","1.0",,"FN1 (FI) LAMC1","true",,"FN1 (FI) LAMC1"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL1 (FI) MRPS7","true",,"MRPL1 (FI) MRPS7"
"FI","predicted","-","0.94",,"DDX10 (FI) KRR1","true",,"DDX10 (FI) KRR1"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL1 (FI) MRPS2","true",,"MRPL1 (FI) MRPS2"
"FI","complex; input","-","1.0",,"DDX46 (FI) SNRNP200","true",,"DDX46 (FI) SNRNP200"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL43 (FI) MRPS30","true",,"MRPL43 (FI) MRPS30"
"FI","complex; input","-","1.0",,"CDK7 (FI) POLR1B","true",,"CDK7 (FI) POLR1B"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPS21 (FI) RPS5","true",,"RPS21 (FI) RPS5"
"FI","complex; input","-","1.0",,"NUP133 (FI) PDS5A","true",,"NUP133 (FI) PDS5A"
"FI","complex; input","-","1.0",,"CDK7 (FI) POLR1D","true",,"CDK7 (FI) POLR1D"
"FI","complex; input","-","1.0",,"NUP98 (FI) TPR","true",,"NUP98 (FI) TPR"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL46 (FI) MRPS18B","true",,"MRPL46 (FI) MRPS18B"
"FI","catalyze; complex; input","->","1.0",,"RBM10 (FI) SF3B3","true",,"RBM10 (FI) SF3B3"
"FI","predicted","-","0.94",,"HNRNPU (FI) SART3","true",,"HNRNPU (FI) SART3"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP43","true",,"NUP133 (FI) NUP43"
"FI","complex; input","-","1.0",,"HNRNPU (FI) SMU1","true",,"HNRNPU (FI) SMU1"
"FI","predicted","-","0.97",,"SIN3A (FI) SMARCA1","true",,"SIN3A (FI) SMARCA1"
"FI","PPrel: activated by; catalyzed by; inhibited by","-","1.0",,"F13A1 (FI) F2","true",,"F13A1 (FI) F2"
"FI","complex; input","-","1.0",,"C6 (FI) VTN","true",,"C6 (FI) VTN"
"FI","catalyze; complex; input","->","1.0",,"AAAS (FI) RANBP2","true",,"AAAS (FI) RANBP2"
"FI","complex; input","-","1.0",,"SIN3A (FI) SMARCA5","true",,"SIN3A (FI) SMARCA5"
"FI","complex","-","1.0",,"PDCD11 (FI) UTP6","true",,"PDCD11 (FI) UTP6"
"FI","complex","-","1.0",,"DDX46 (FI) PUF60","true",,"DDX46 (FI) PUF60"
"FI","complex","-","1.0",,"EFTUD2 (FI) SNRNP200","true",,"EFTUD2 (FI) SNRNP200"
"FI","complex","-","1.0",,"CDC5L (FI) HSPA8","true",,"CDC5L (FI) HSPA8"
"FI","predicted","-","0.91",,"C8B (FI) CFHR5","true",,"C8B (FI) CFHR5"
"FI","activate","->","1.0",,"NIP7 (FI) UTP14A","true",,"NIP7 (FI) UTP14A"
"FI","catalyze; catalyzed by; input","<->","1.0",,"ARAF (FI) RAF1","true",,"ARAF (FI) RAF1"
"FI","catalyze","->","1.0",,"LIG1 (FI) USP7","true",,"LIG1 (FI) USP7"
"FI","predicted","-","0.9",,"DDX21 (FI) MATR3","true",,"DDX21 (FI) MATR3"
"FI","catalyze; complex; input","->","1.0",,"HNRNPU (FI) PUF60","true",,"HNRNPU (FI) PUF60"
"FI","activated by; complex; input","<-","1.0",,"KRR1 (FI) WDR75","true",,"KRR1 (FI) WDR75"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL11 (FI) MRPS18B","true",,"MRPL11 (FI) MRPS18B"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL43 (FI) MRPS17","true",,"MRPL43 (FI) MRPS17"
"FI","complex; input","-","1.0",,"SMU1 (FI) SRRT","true",,"SMU1 (FI) SRRT"
"FI","complex; input; reaction","-","1.0",,"C8G (FI) CLU","true",,"C8G (FI) CLU"
"FI","complex; input","-","1.0",,"DDX5 (FI) HNRNPC","true",,"DDX5 (FI) HNRNPC"
"FI","complex; input","-","1.0",,"DDX5 (FI) HNRNPU","true",,"DDX5 (FI) HNRNPU"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP62","true",,"NUP133 (FI) NUP62"
"FI","predicted","-","0.9",,"MATR3 (FI) ZC3HAV1","true",,"MATR3 (FI) ZC3HAV1"
"FI","complex","-","1.0",,"CPSF3 (FI) HSPA8","true",,"CPSF3 (FI) HSPA8"
"FI","activate","->","1.0",,"DDX21 (FI) WDR18","true",,"DDX21 (FI) WDR18"
"FI","reaction","-","1.0",,"NIP7 (FI) RPS5","true",,"NIP7 (FI) RPS5"
"FI","complex","-","1.0",,"COL15A1 (FI) FN1","true",,"COL15A1 (FI) FN1"
"FI","reaction","-","1.0",,"DDX21 (FI) WDR12","true",,"DDX21 (FI) WDR12"
